,original_question_id,question,answer,is_duplicate,question_type,is_numeric_answer,STATUS
519,601,"Before the start of his second year at Hogwarts, how do the Weasley's manage to save Harry from the Dursley's house?",With a flying car,FALSE,EX,FALSE,keep
520,602,Where does the Sopophorous Plant grow?,Gloomy marshlands.,FALSE,FR,FALSE,keep
521,603,"According to wizarding history, what was the name of the lady-in-waiting whose teeth Nearly Headless Nick accidentally transfigured into tusks, a magical mishap that ultimately led to his execution?",Lady Grieve,FALSE,FR,FALSE,edit
522,604,What is another word for antidote?,Cure (I got this in the Antidote to Common Potions lesson),FALSE,FR,FALSE,delete
523,606,What animal is Dolores Umbridge obsessed with?,"Cats (specifically, kittens)",FALSE,FR,FALSE,keep
524,607,What is the incantation for a Confundus charm?,Confundo,FALSE,FR,FALSE,keep
525,609,What is the name of the Weasley twins' magical joke shop?,Weasleys' Wizard Wheezes.,FALSE,FR,FALSE,keep
526,610,Some curses are even capable of doing what?,Defence Against the Dark Arts,FALSE,FR,FALSE,edit
527,611,"In the Chamber of Secrets, where does Harry discover the entrance to the Chamber?",Myrtle's bathroom,FALSE,FR,FALSE,keep
528,612,Who did Professor Lupin marry?,Nyphadora Tonks,FALSE,FR,FALSE,keep
529,613,Who killed Emeric the Evil in a duel?,Egbert the Egregious,FALSE,FR,FALSE,keep
530,614,What creature sat in the corner of Professor Lupin's office the first time Harry Potter visited him at Hogwarts?,Grindylow,FALSE,FR,FALSE,keep
531,615,Which Minister of Magic resigned following the goblin rebellion of 1752?,Albert Boot,FALSE,FR,FALSE,keep
532,616,What is the incantation for the Tongue-Tying Curse?,Mimblewimble,FALSE,FR,FALSE,keep
533,617,What is the name of the street where the Dursleys live?,Privet Drive,FALSE,FR,FALSE,edit
534,618,"When Harry, Ron and Hermione make Polyjuice Potion, who steals the ingredients from Professor Snape’s office?",Hermione,FALSE,FR,FALSE,keep
535,619,Which potion causes the drinker to speak nonsense?,Babbling Beverage,FALSE,FR,FALSE,keep
536,620,"What does Uncle Vernon’s sister, Marge Dursley, do for a living?",Breeds bulldogs,FALSE,FR,FALSE,keep
537,622,The Alihotsy is a magical tree noted for its distinctive leaves. What peculiar and potentially alarming emotional effect do these leaves have on anyone who consumes them?,They cause hysteria (or uncontrollable laughter/hilarity),FALSE,EX,FALSE,edit
538,623,What was Harry Potter's middle name?,James,FALSE,FR,FALSE,keep
539,624,What was Elfric the Eager responsible for?,An uprising.,FALSE,FR,FALSE,keep
540,626,"Which charm, described by Hermione as a ""useful all-around protective spell,"" creates a magical shield that can deflect minor jinxes and curses?",The Protego Charm (or Shield Charm),FALSE,FR,FALSE,edit
541,628,Where did Hermione hold the first meeting for students interested in joining Dumbledore's Army?,The Hog's Head,FALSE,FR,FALSE,keep
542,629,How is Bellatrix related to Tonks?,Tonks is Bellatrix's niece.,FALSE,EX,FALSE,keep
543,630,Where do monks grow gravity-resistant trees?,Nepal,FALSE,FR,FALSE,delete
544,631,What is the brand of magic that deals with altering the form or appearance of an object?,Transfiguration,TRUE,FR,FALSE,keep
545,632,"In our first Transfiguration class, Professor McGonagall showed us a Transfigured cauldron. The cauldron was sporting what strange feature?",Cat ears,FALSE,FR,FALSE,delete
546,633,Who wrote Unfogging the Future?,Cassandra Vablatsky,FALSE,FR,FALSE,keep
547,634,"The Ministry of Magic's comprehensive classification system for magical creatures, ranging from X (Boring) to XXXXX (Known Wizard Killer / Impossible to Train or Domesticate), was developed and detailed by which celebrated magizoologist in his famous textbook?",Newt Scamander,FALSE,FR,FALSE,edit
548,635,"This one is a two-parter. Where does Vernon Dursley work, and what does the company produce?","Grunnings, a drill manufacturer.",TRUE,FR,FALSE,edit
549,637,What's the best use for the Talirek Twirl?,Evading Bludgers.,FALSE,FR,FALSE,delete
550,638,Who wrote Magical Draughts and Potions?,Arsenius Jigger,FALSE,FR,FALSE,keep
551,639,What is Ginny's full name?,Ginevra Weasley,FALSE,FR,FALSE,keep
552,640,"What are the final, advanced-level exams that Hogwarts students take in their seventh year to qualify for specific careers: O.W.L.s, W.O.M.B.A.T.s, the Apparition Test, or N.E.W.T.s?",The N.E.W.T.S.,FALSE,MCQ,FALSE,edit
553,641,What class does Professor Vector teach?,Arithmancy,FALSE,FR,FALSE,keep
554,642,What purpose does the Cough Potion serve?,Cures a cough,FALSE,FR,FALSE,delete
555,643,What does solitary 'X' classification mean?,Boring,TRUE,FR,FALSE,keep
556,644,What incantation makes an object waterproof?,Impervius,FALSE,FR,FALSE,keep
557,646,What do you say to summon a broom to your hand?,Up,FALSE,FR,FALSE,keep
558,647,"In Harry Potter and the Chamber of Secrets, on what significant date did Ron, Fred, and George Weasley make their daring rescue of Harry from his barred bedroom window at number four, Privet Drive, using a flying car?",July 31 (Harry's birthday).,FALSE,FR,FALSE,edit
559,648,What is the name of the Black family's house-elf?,Kreacher,FALSE,FR,FALSE,keep
560,649,Who is the Potions Master at Hogwarts?,Severus Snape,TRUE,FR,FALSE,edit
561,650,Cedric Diggory let Harry use the prefect's bathroom in The Goblet of Fire. What man's statue is next to the lavatory entrance?,Boris the Bewildered,TRUE,FR,FALSE,keep
562,651,Is it safe to drink water conjured by Aguamenti?,"Yes, it's safe to drink.",FALSE,YN,FALSE,keep
563,652,Arresto Momentum was originally developed for what purpose?,Slowing a Falling Quaffle,FALSE,FR,FALSE,keep
564,653,What is used in Xylomancy?,Twigs,FALSE,FR,FALSE,delete
565,654,What’s the name of Hagrid’s half-brother?,Grawp,FALSE,FR,FALSE,keep
566,655,What is the platform at King's Cross Station where Hogwarts students catch the Hogwarts Express called?,Platform 9 ¾,FALSE,FR,FALSE,keep
567,656,When was Ollivanders founded?,382 BC,FALSE,FR,TRUE,edit
568,657,On what chilling date did baby Harry Potter miraculously survive the Killing Curse resulting in the first downfall of Lord Voldemort,"Halloween (or October 31st), 1981",FALSE,FR,FALSE,edit
569,659,What does Harry name his children?,"James Sirius, Albus Severus, and Lily Luna",FALSE,FR,FALSE,keep
570,660,What creature is known for guarding Gringotts Bank?,Dragons,TRUE,FR,FALSE,keep
571,661,Which creature was used in Quidditch before being replaced by the Golden Snitch?,Golden Snidget,FALSE,FR,FALSE,keep
572,662,Where is the entrance to the Chamber of Secrets?,"In the second-floor girl's bathroom, also known as Moaning Myrtle's bathroom.",TRUE,FR,FALSE,edit
573,664,"In the movie, what sound does Ron make after eating a magical candy?",A lion’s roar,FALSE,FR,FALSE,delete
574,665,What color is Hagrid's umbrella?,Pink,TRUE,FR,FALSE,edit
575,666,What does the Impediment Jinx do?,Temporarily Slows a Target,FALSE,FR,FALSE,keep
576,667,What is the Bubotuber pus used for?,Clearing up acne,TRUE,FR,FALSE,keep
577,668,Who was the original owner of the Sorting Hat?,Godric Gryffindor,FALSE,FR,FALSE,keep
578,669,What career does Harry Potter pursue after leaving Hogwarts?,He works as an Auror for the Ministry of Magic.,FALSE,FR,FALSE,edit
579,670,Which is the exciting moment in the book that is cut out of the movie?,Gryffindor winning the Quidditch Cup,FALSE,FR,FALSE,delete
580,671,Which Wizarding World publication contains series about the Crumple-Horned Snorkack?,The Quibbler,FALSE,FR,FALSE,keep
581,672,Harry is known for his talents in Quidditch. What is the max speed for a Firebolt broomstick?,150 mph.,FALSE,FR,TRUE,edit
582,673,"In Harry Potter and the Chamber of Secrets, why does Neville Longbottom faint in Herbology class?","His earmuffs were loose, so he heard the cry of the baby mandrake.",FALSE,EX,FALSE,edit
583,674,Where’s Peeves favorite place to swim?,Boys’ ground floor toilets,FALSE,FR,FALSE,delete
584,675,What does the reductor curse do?,Blasts objects into pieces.,FALSE,FR,FALSE,keep
585,676,Can the Extinguishing Charm be used to put out dragon fire?,"Yes, it can.",FALSE,YN,FALSE,keep
586,678,What does 'Avis' conjure?,Birds,FALSE,FR,FALSE,keep
587,679,"During a fast-paced Quidditch match, what key ability does the 'Broom Casting' technique give witches and wizards while flying?",Cast spells.,FALSE,FR,FALSE,edit
588,680,"What does Glumbubles treacle induce, if ingested?",Melancholy.,FALSE,FR,FALSE,keep
589,681,Who is the second Peverell brother?,Cadmus Peverell,FALSE,FR,FALSE,keep
590,682,Who wrote A History of Magic?,Bathilda Bagshot,FALSE,FR,FALSE,keep
591,683,What is Gilderoy Lockhart’s autobiography called?,Magical Me,FALSE,FR,FALSE,keep
592,684,"In Half-Blood Prince, when Ron got jealous about Ginny’s dating life, what tiny, fluffy creature did Ginny joke Harry had tattooed over his heart to tease Ron?",Pygmy Puff,FALSE,FR,FALSE,edit
593,685,Who is the author of 'Curses and Counter-Curses'?,Vindictus Viridian,FALSE,FR,FALSE,keep
594,687,"In Harry Potter and the Prisoner of Azkaban, when Professor Lupin teaches about Boggarts, what terrifying creature does Seamus Finnigan's Boggart take the form of?",A Banshee.,FALSE,FR,FALSE,edit
595,688,Which Ministry of Magic department regulates Quidditch?,Magical Games and Sports,FALSE,FR,FALSE,keep
596,689,Which ghost does Peeve fear?,Bloody Baron,TRUE,FR,FALSE,edit
597,690,"Considered one of the most difficult and sophisticated branches of Transfiguration, what ultimate state do perfectly vanished objects enter?",Into non-being,FALSE,FR,FALSE,edit
598,691,Who wrote the Dream Oracle?,Inigo Imago,FALSE,FR,FALSE,keep
599,692,What is the side effect of Pepperup Potion?,Steam Coming from the Ears,TRUE,FR,FALSE,keep
600,693,Which best describes the effects of a Switching Spell?,Switching Two Targets Simultaneously,FALSE,FR,FALSE,keep
601,695,"In Transfiguration, what physical property of an object affects the difficulty of transforming it when altered?",The object’s weight (or mass),FALSE,FR,FALSE,edit
602,696,Which sweet-smelling plant changes its scent?,Flutterby Bush,FALSE,FR,FALSE,keep
603,697,"In the Quidditch World Cup, Ireland's team had three main chasers: Mullet, Troy, and Moran. Which one scored the first goal?",Troy.,TRUE,MCQ,FALSE,edit
604,698,What does the incantation 'Incarcerous' conjure?,Binding ropes,FALSE,FR,FALSE,keep
605,699,"In Harry Potter and the Philosopher's Stone, Albus Dumbledore awarded Harry Potter 60 crucial last-minute House Points at the Leaving Feast. Why did Dumbledore specifically recognize Harry with these points?",482 to 472.,FALSE,FR,FALSE,delete
606,700,"Known for causing confusion, recklessness, and hot-headedness in its drinker, which potion notably includes the plant Sneezewort as an ingredient?",Befuddlement Draught.,FALSE,FR,FALSE,edit
607,701,What followed the Soap Blizzard of 1378?,Wizarding Economic Bubble Burst,TRUE,FR,FALSE,delete
608,702,Which incantation changes a person's hair color?,Crinus Muto,FALSE,FR,FALSE,delete
609,703,What animal did Neville Longbottom lose on the Hogwarts Express?,Toad,FALSE,FR,FALSE,keep
610,704,What colour does the presence of a ghost turn flames?,Blue,FALSE,FR,FALSE,delete
611,705,This one's a piece of cake. Name a magical plant whose roots can be used in many potions.,Valerian,FALSE,FR,FALSE,delete
612,706,How does Dumbledore escape from his office when the Ministry of Magic comes to take him to Azkaban?,"He grabs Fawkes’s tail, and they disappear in a flash of fire.",FALSE,EX,FALSE,keep
613,707,Quidditch players are constantly at risk of injury throughout the game. How many possible Quidditch fouls are there?,700,FALSE,FR,FALSE,keep
614,708,"What was the name of the house where the Weasleys once lived, which became a second home to Harry Potter?",The Burrow,TRUE,FR,FALSE,keep
615,709,"In Harry Potter and the Order of the Phoenix, why was Harry temporarily expelled from Hogwarts?",He broke the underage magic law by using the Patronus charm to chase away the Dementors.,FALSE,EX,FALSE,edit
616,710,What is the Fwooper plumage used as?,A quill,FALSE,FR,FALSE,keep
617,711,In what year was the book Harry Potter and the Sorcerer’s Stone released in the United States?,1998,FALSE,FR,FALSE,delete
618,712,What do Switching Spells do?,Swap Objects for Each Other,FALSE,FR,FALSE,keep
619,713,Which finger was Peter Pettigrew missing?,Right index finger,FALSE,FR,FALSE,keep
620,714,Dumbledore has a scar above his left knee that is a perfect map of what?,The London Underground,TRUE,FR,FALSE,edit
621,715,What can cause a person's patronus to change?,Major life events,TRUE,FR,FALSE,edit
622,716,What do you feed a newly-hatched dragon?,Brandy and chicken blood,FALSE,FR,FALSE,keep
623,718,How do first years get from the Hogsmeade train station to the castle?,They take boats over the lake.,FALSE,EX,FALSE,keep
624,719,What are switching spells?,Simultaneous Transfigurations,TRUE,FR,FALSE,keep
625,720,What was the name of the Quidditch team on the sock Mrs. Weasley tries to give to Harry?,Puddlemere United,FALSE,FR,FALSE,keep
626,721,This one is a doozy. Name every ingredient contained in Polyjuice Potion. (Hint: There are seven.),"Lacewing flies, leeches, powdered Bicorn horn, knotgrass, fluxweed, shredded Boomslang skin, and a bit of the person you want to turn into.",FALSE,FR,FALSE,keep
627,722,On which day do some staircases in Hogwarts Castle lead to somewhere different?,Friday,FALSE,FR,FALSE,keep
628,723,Touching the trunk of a Wiggentree protects you from what?,Dark Creatures,FALSE,FR,FALSE,delete
629,724,Myomancy involves observation of which creatures?,Mice and rats,FALSE,FR,FALSE,delete
630,725,When was dragon-breeding outlawed?,Warlocks' Convention of 1709,FALSE,FR,FALSE,keep
631,726,What do I hate most of all?,Myths and Legends,FALSE,FR,FALSE,delete
632,728,What's another name for Belladonna?,Deadly Nightshade,FALSE,FR,FALSE,keep
633,729,Many know that Gryffindor's ghost is Nearly Headless Nick. But what is his full name?,Sir Nicholas de Mimsy-Porpington.,FALSE,FR,FALSE,keep
634,730,What kind of pest repellant was Hagrid looking for when saw Harry in Knockturn Alley?,Flesh-Eating Slugs,FALSE,FR,FALSE,keep
635,731,What is the incantation for the tongue-tying curse?,Mimblewimble.,TRUE,FR,FALSE,keep
636,732,Who slayed Bellatrix Lestrange?,Molly Weasley,FALSE,FR,FALSE,keep
637,733,"In the book version of Harry Potter and the Half-Blood Prince, who finds Harry on the Hogwarts Express after Malfoy breaks his nose and leaves him under the Invisibility Cloak?",Tonks,FALSE,FR,FALSE,keep
638,734,"In the history of North American magic, what was the derogatory term for treacherous wizards who exposed their fellow magical folk to Muggles for profit?",Scourers.,FALSE,FR,FALSE,edit
639,735,Which room did the members of Dumbledore's Army use as a hideout?,The Room of Requirement,FALSE,FR,FALSE,keep
640,736,When was Quidditch invented?,1050 AD,FALSE,FR,FALSE,keep
641,737,What spellbook contains the Leg-Locker Curse?,Curses and Counter-Curses,FALSE,FR,FALSE,keep
642,738,Who is Harry's godfather?,Sirius Black,TRUE,FR,FALSE,keep
643,739,What does Ginny say Ron has a tattoo of?,A Pygmy Puff,TRUE,FR,FALSE,keep
644,740,What form does Snape's patronus take?,Doe,TRUE,FR,FALSE,keep
645,741,What's the name of the joke shop in Hogsmeade?,Zonko's,FALSE,FR,FALSE,keep
646,742,What subject does Headmistress McGonagall teach?,Transfiguration,TRUE,FR,FALSE,keep
647,743,"What is the name of the Hogwarts house known for its ambition, cunning, and resourcefulness?",Slytherin,FALSE,FR,FALSE,keep
648,744,What year do Hogwarts students take O.W.L.s?,Fifth year,FALSE,FR,FALSE,keep
649,745,What family does Winky the house-elf belong to before working at Hogwarts?,The Crouch family,FALSE,FR,FALSE,keep
650,746,What non-human species practices Divination?,Centaurs,FALSE,FR,FALSE,keep
651,747,What differentiates Knarls from hedgehogs?,Their suspicious nature,FALSE,FR,FALSE,keep
652,748,Which Ghost haunts the Girls' Bathroom at Hogwarts?,"""Moaning"" Myrtle Warren",FALSE,FR,FALSE,keep
653,749,"Who is NOT in Slytherin: Lavender Brown, Pansy Parkinson, Blaise Zabini, or Gregory Goyle?",Lavender Brown,FALSE,MCQ,FALSE,keep
654,750,What are Nettles known for?,Stinging Hairs,TRUE,FR,FALSE,keep
655,751,What does Harry do to impress Professor McGonagall enough that she gets him on the Gryffindor Quidditch team?,Catches Neville Longbottom’s Remembrall,FALSE,EX,FALSE,edit
656,752,Who is Harry Potter's godfather?,Sirius Black,TRUE,FR,FALSE,keep
657,753,Which potion might a studious witch like Hermione use to fight off sleep and power through a long night of homework?,Wideye Potion (also known as the Awakening Potion),FALSE,FR,FALSE,edit
658,754,When did Godric's fellow founders and Godric found Hogwarts?,10th Century,TRUE,FR,FALSE,keep
659,755,Remus Lupin was known to his friends by what nickname?,Moony,FALSE,FR,FALSE,keep
660,756,"In Half-Blood Prince, what clever tip did the Half-Blood Prince include in his Potions book for getting the most juice from a Sopophorous Bean?",Crush it,FALSE,FR,FALSE,edit
661,757,What do aurors do?,Catch dark wizards.,FALSE,FR,FALSE,keep
662,758,Which clause in the Code of Wand Use prohibits non-humans from using wands?,Clause Three,FALSE,FR,FALSE,keep
663,760,Who is the Charms professor?,Professor Flitwick,TRUE,FR,FALSE,edit
664,761,Which trait did Helga Hufflepuff value the most?,Loyalty,FALSE,FR,FALSE,keep
665,762,The Vermillious charm produces what colour sparks?,Red,FALSE,FR,FALSE,keep
666,764,"According to Newt Scamander’s description, Porlocks are small, hairy, bipedal magical creatures known for their suspicion of humans. What type of non-magical animals do Porlocks mainly protect?",Horses,FALSE,FR,FALSE,edit
667,765,What is the primary use of the charm Scourgify?,Cleaning,TRUE,FR,FALSE,edit
668,766,What's the most unfun job at Hogwarts?,Caretaker,FALSE,FR,FALSE,delete
669,767,"In Harry Potter and the Order of the Phoenix, Hermione Granger uses what magical essence to quickly soothe and heal the painful cuts on Harry's hand, inflicted by Dolores Umbridge's Black Quill?",Murtlap essence,FALSE,FR,FALSE,edit
670,768," In Harry Potter and the Order of the Phoenix, Hagrid and Madame Maxime embark on a dangerous diplomatic mission to convince a powerful, reclusive species to ally with Albus Dumbledore's cause against Lord Voldemort. Which species were they trying to persuade?",Giants,FALSE,FR,FALSE,edit
671,769,What plant helps you breathe underwater?,Gillyweed,TRUE,FR,FALSE,keep
672,770,Which sub-branch of Transfiguration is considered to be the most difficult?,Human Transfiguration,FALSE,FR,FALSE,keep
673,772,What creature was the Golden Snitch invented to replace?,Golden Snidget,TRUE,FR,FALSE,keep
674,773,"Which Ancient Greek Dark wizard is infamous not only for being the first to hatch a Basilisk, but also for inventing the ritual that leads to the creation of Horcruxes?",Herpo the Foul,FALSE,FR,FALSE,edit
675,774,"What kind of creature is Newt's companion, Pickett?",Bowtruckle,FALSE,FR,FALSE,keep
676,775,How old are students when they first attend Hogwarts?,11 years old,FALSE,FR,FALSE,edit
677,776,What is the incantation for the Shield Charm?,Protego,FALSE,FR,FALSE,keep
678,777,Where did Emeric the Evil spend most of his life?,England,FALSE,FR,FALSE,delete
679,778,Which Quidditch team only has female players?,Holyhead Harpies,FALSE,FR,FALSE,keep
680,779,The Pack Charm is what type of charm?,Household Charm,FALSE,FR,FALSE,keep
681,780,Which incantation can levitate an object?,Wingardium Leviosa,FALSE,FR,FALSE,keep
682,781,Who killed Sirius Black?,Bellatrix Lestrange,FALSE,FR,FALSE,keep
683,782,Where did Dumbledore and Grindelwald make the Blood Pact?,Barn,FALSE,FR,FALSE,delete
684,783,Which is not a form of dance?,Staccato,FALSE,FR,FALSE,delete
685,786,What replaced the Wizards' Council?,The Ministry of Magic.,FALSE,FR,FALSE,keep
686,788,What potion is used to rid yourself of Doxies?,Doxycide,FALSE,FR,FALSE,keep
687,789,What makes magical photographs move?,Developing solution,FALSE,FR,FALSE,delete
688,790,Who was the Journalist at The Daily Prophet in the Harry Potter series?,Rita Skeeter,FALSE,FR,FALSE,keep
689,791,Who was Harry Potter's godfather?,Sirius Black,FALSE,FR,FALSE,keep
690,793,"In Transfiguration, what specific characteristic between the original object and the desired outcome makes a transformation easier to perform?",Similarity in appearance,FALSE,EX,FALSE,edit
691,794,What spell unmasked Gellert Grindelwald in 1926?,Revelio,FALSE,FR,FALSE,delete
692,795,"Who is NOT in Gryffindor: Harry Potter, Ron Weasley, Draco Malfoy, or Ginny Weasley?",Draco Malfoy,FALSE,MCQ,FALSE,keep
693,796,What was the name of the person who was the original owner of the Elder Wand?,Antioch Peverell,FALSE,FR,FALSE,keep
694,797,Can Ascendio be used underwater?,"Yes, it can",FALSE,YN,FALSE,keep
695,798,"When Neville Longbottom dresses his Boggart (Professor Snape) up in his grandmother’s clothes, what stuffed bird is on top of the hat?",A vulture,FALSE,FR,FALSE,keep
696,799,What is the name of Filch's cat?,Mrs. Norris,FALSE,FR,FALSE,keep
697,800,What children's book contains the story of the Deathly Hallows?,The Tales of Beedle the Bard,FALSE,FR,FALSE,keep
698,801,"In Book 7, what three Ministry of Magic employees do Ron, Harry, and Hermione impersonate?","Mafalda Hopkirk, Reginald Cattermole, and Albert Runcorn.",FALSE,FR,FALSE,keep
699,802,Who is Harry's first crush?,Cho Chang,FALSE,FR,FALSE,keep
700,804,Who left the lightning-shaped scar on Harry Potter's forehead?,Voldemort,FALSE,FR,FALSE,keep
701,805,Did the werewolf code of conduct work?,No,FALSE,YN,FALSE,keep
702,806,What happens when you touch a Wiggentree?,Protection from Dark Creatures,FALSE,FR,FALSE,delete
703,807,How many students sleep in each dormitory?,5,TRUE,FR,FALSE,keep
704,808,Bowtruckles are especially fond of what tree?,Wiggentrees,FALSE,FR,FALSE,keep
705,809,Which plant's pus clears up acne?,Bubotuber,TRUE,FR,FALSE,delete
706,810,What is Salazar Slytherin's signature item?,Locket,FALSE,FR,FALSE,keep
707,811,"In Harry Potter and the Half-Blood Prince, who returns to Hogwarts to teach Potions?",Professor Horace Slughorn,FALSE,FR,FALSE,edit
708,812,This real-life library served as the restricted section of the Hogwarts library in the film version. Which is it?,The Bodleian Library at Oxford University,FALSE,FR,FALSE,delete
709,813,Acromantula is the name for a giant version of what creature?,Spider,FALSE,FR,FALSE,keep
710,814,What is the incantation of the scrubbing spell?,Scourgify,TRUE,FR,FALSE,edit
711,815,"In the Chamber of Secrets, the tears of the Phoenix cured the Poison of what creature?",Basilisk,FALSE,FR,FALSE,keep
712,816,"In Book 4, what magical creature does Harry answer a riddle from in the maze during the Triwizard Tournament?",A sphinx.,FALSE,FR,FALSE,keep
713,818,What is the name of the Weasley family home?,The Burrow,FALSE,FR,FALSE,keep
714,819,How do fairies communicate?,By buzzing.,FALSE,EX,FALSE,keep
715,820,What school-aged peer is Harry's nemesis throughout his time at Hogwarts?,Draco Malfoy.,FALSE,FR,FALSE,keep
716,821,What ingredient from the Potions Storeroom did Snape ask you to retrieve in order to restore House Points?,Pickled Slugs,FALSE,FR,FALSE,delete
717,822,What does the spell Accio do?,Summons objects,FALSE,FR,FALSE,keep
718,823,"Before Dumbledore, who was the Headmaster of Hogwarts?",Armando Dippet,TRUE,FR,FALSE,keep
719,824,"When Harry was learning the Patronus Charm, what happy memory did he initially use?",The first time he rode a broom,FALSE,FR,FALSE,keep
720,825,"In Harry Potter and the Prisoner of Azkaban, whose portrait replaces the Fat Lady after she is attacked?",Sir Cadogan,FALSE,FR,FALSE,keep
721,826,Which rarely offered elective at Hogwarts is reserved for a select few exceptionally talented students?,Alchemy,FALSE,FR,FALSE,edit
722,827,What is Harry's middle name?,James,TRUE,FR,FALSE,keep
723,828,"On the wall across from the Room of Requirement, there is a tapestry showing a wizard trying to teach trolls ballet. What's his name?",Barnabus the Barmy.,FALSE,FR,FALSE,keep
724,829,What did Professor Snape tell Harry could Detoxify people from most kinds of poisons?,Bezoar,FALSE,FR,FALSE,keep
725,830,"In Harry Potter and the Goblet of Fire, Fred and George Weasley tried to outsmart Dumbledore’s protective measures to enter the Triwizard Tournament. What specific potion did they use in their attempt?",Ageing Potion,FALSE,FR,FALSE,edit
726,831,Which plant produces stinking sap?,Mimbulus Mimbletonia,FALSE,FR,FALSE,keep
727,832,Where is the entrance to St. Mungos located?,"Behind the seemingly abandoned department store called Purge & Dowse Ltd., in Muggle London",FALSE,FR,FALSE,edit
728,833,What is the counter-charm to Colloportus?,Alohomora,FALSE,FR,FALSE,keep
729,834," In Harry Potter and the Order of the Phoenix, what incantation did Hermione Granger use to mark objects and surfaces with a distinct, burning trail while navigating the labyrinthine corridors of the Department of Mysteries?",Flagrate,FALSE,FR,FALSE,edit
730,835,Bowling dates to what ancient civilization?,Ancient Egypt,FALSE,FR,FALSE,delete
731,836,What magazine does Xenophilius Lovegood publish?,The Quibbler,FALSE,FR,FALSE,keep
732,837,"In Harry Potter and the Prisoner of Azkaban, what specific accusation regarding their pets causes Ron Weasley and Hermione Granger to have a major falling out?","Ron blames Hermione’s cat, Crookshanks, for the disappearance of his pet rat, Scabbers.",FALSE,EX,FALSE,edit
733,838,When was the Werewolf Code of Conduct developed?,1637,FALSE,FR,TRUE,edit
734,839,"Which of the following creatures is NOT a known resident or common inhabitant of the Forbidden Forest at Hogwarts: Centaurs, Intelligent wolves, Acromantulas, or Thestrals?",Intelligent wolves,FALSE,MCQ,FALSE,edit
735,840,At what age do children receive their Hogwarts letter?,11,TRUE,FR,TRUE,edit
736,841,Who founded St Mungo's Hospital?,Mungo Bonham,FALSE,FR,FALSE,keep
737,842,What does Harry do with his winnings from the Triwizard Tournament?,Gives it to the Weasley Twins,FALSE,FR,FALSE,keep
738,843,What do Uncle Vernon and Aunt Petunia give Harry for Christmas?,50 pence,TRUE,FR,TRUE,edit
739,844,What is the name of the place where students buy their school supplies?,Diagon Alley,FALSE,FR,FALSE,keep
740,845,Who created the International Statute of Wizarding Secrecy?,International Confederation of Wizards,FALSE,FR,FALSE,keep
741,846,Who was Dobby's original owner?,Lucius Malfoy,FALSE,FR,FALSE,edit
742,847,"What is Fred Weasley’s chosen code name on Potterwatch, the secretive radio programme set up by the Order of the Phoenix?",Rapier.,FALSE,FR,FALSE,keep
743,848,"When Hermione Granger is found Petrified, she is not alone. Who is with her?",Penelope Clearwater,FALSE,FR,FALSE,keep
744,850,Which member of the Council became the first Minister of Magic?,Ulick Gamp,TRUE,FR,FALSE,keep
745,851,What incantation did Hermione Granger frequently use to protect the Golden Trio's campsites in Harry Potter and the Deathly Hallows?,Cave Inimicum,FALSE,FR,FALSE,edit
746,852,What is the effect of a Draught of Peace?,It calms the drinker and relieves anxiety or agitation,FALSE,FR,FALSE,edit
747,853,Which insect is Ron afraid of?,Spiders,FALSE,FR,FALSE,keep
748,855,"After a traumatic event, which potion might Madam Pomfrey administer to ease a student's nerves?",Calming Draught,FALSE,FR,FALSE,edit
749,856,What is Godric Gryffindor's signature item?,Sword,FALSE,FR,FALSE,keep
750,857,What does Colovaria do?,Change Something's Colour,FALSE,FR,FALSE,delete
751,858,Who wrote Fantastic Beasts and Where to Find Them?,Newt Scamander,TRUE,FR,FALSE,keep
752,859,When does Quidditch season begin?,September,FALSE,FR,FALSE,edit
753,860,How many possible Quidditch fouls are there?,700,TRUE,FR,TRUE,edit
754,861,What office does Arthur Weasley work for in the Ministry of Magic?,The Misuse of Muggle Artefacts Office,FALSE,FR,FALSE,keep
755,862,Where was the first meeting of Dumbledore's Army?,Hog's Head Inn,TRUE,FR,FALSE,edit
756,863,What do Flobberworms eat?,Lettuce,FALSE,FR,FALSE,delete
757,864,What is Snape's birthday?,"January 9, 1960",FALSE,FR,FALSE,edit
758,865,"Which of the following spells is considered one of the three Unforgivable Curses, punishable by a life sentence in Azkaban if cast on a human:  Sectumsempra, Confringo, Crucio, or Reducto?",Crucio,FALSE,MCQ,FALSE,edit
759,866,What is at the base of the Whomping Willow?,A tunnel that leads to the Shrieking Shack.,FALSE,EX,FALSE,edit
760,867,What is the name of the spell used to conjure the Patronus Charm?,Expecto Patronum,FALSE,FR,FALSE,keep
761,868,"When Harry Potter first arrived at Hogwarts, what was the approximate age of Professor Severus Snape?",31,FALSE,FR,TRUE,edit
762,869,"To protect them from Voldemort and the Death Eaters during the height of the Second Wizarding War, Hermione Granger  altered her Muggle parents' memories and sent them to live in which distant country?",Australia,FALSE,FR,FALSE,edit
763,870,Who is the Headmaster of Hogwarts when Harry arrives?,Albus Dumbledore.,TRUE,FR,FALSE,keep
764,871,What makes the Manticore's tail so dangerous?,Its deadly sting,FALSE,FR,FALSE,keep
765,872,Harry uses Parseltongue to speak to which creatures?,Snake,FALSE,FR,FALSE,keep
766,873,Who guards the entrance to the Gryffindor common room?,The Fat Lady,TRUE,FR,FALSE,keep
